"Result  :  Query Result"
"Save Time: 03/01/2019 13:31:42"

"User Name:xli"

"Total 13,675   Records"

"Start Time","Period","NE Name","ABCF","AAR Message Success Rate on A-BCF (%)","Number of AAA Messages Received by A-BCF (times)","Number of AAR Messages Sent by A-BCF (times)","Number of ABCF AAA Timeout Times (times)","Number of ABCF Dedicated Bearer Reestablishment Successes (times)","Number of ABCF Dedicated Bearer Reestablishment Times (times)","Number of A-BCF-Received AAA Messages Carrying DUPLICATED_AF_SESSION (times)","Number of A-BCF-Received AAA Messages Carrying FILTER_RESTRICTIONS (times)","Number of A-BCF-Received AAA Messages Carrying INVALID_SERVICE_INFORMATION (times)","Number of A-BCF-Received AAA Messages Carrying IP-CAN_SESSION_NOT_AVAILABLE (times)","Number of A-BCF-Received AAA Messages Carrying REQUESTED_SERVICE_NOT_AUTHORIZED (times)","Number of A-BCF-Received AAA Messages Carrying TEMPORARY_NETWORK_FAILURE (times)","Number of A-BCF-Received AAA Messages Carrying UNAUTHORIZED_NON_EMERGENCY_SESSION (times)","Number of ABCF-Received ASR Messages Before Call Answering (times)","Number of ABCF-Received ASR Messages Before Call Establishment (times)","Number of A-BCF-Received ASR Messages Carrying BEARER_RELEASED (times)","Number of ABCF-Received ASR Messages Carrying BEARER_RELEASED Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying BEARER_RELEASED Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying BEARER_RELEASED During Calls (times)","Number of A-BCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES During Calls (times)","Number of A-BCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES During Calls (times)","Number of A-BCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER (times)","Number of ABCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER During Calls (times)","Number of ABCF-Received ASR Messages During Calls (times)","Number of A-BCF-Received ASR Messages for Session Release (times)","Number of A-BCF-Received RAR Messages Carrying BEARER_RELEASED (times)","Number of A-BCF-Received RAR Messages Carrying charging-correlaton-exchange (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-access-network-info-report (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-connection-status (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-failed-resource-allocation (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-loss-of-bearer (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-recovery-of-bearer (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-release-of-bearer (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-resource-status (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-successful-resource-allocation (times)","Number of A-BCF-Received RAR Messages Carrying INSUFFICIENT_BEARER_RESOURCES (times)","Number of A-BCF-Received RAR Messages Carrying INSUFFICIENT_SERVER_RESOURCES (times)","Number of A-BCF-Received RAR Messages Carrying ip-can-change (times)","Number of A-BCF-Received RAR Messages Carrying ip-can-change (for Registered Users) (times)","Number of A-BCF-Received RAR Messages Carrying PS_TO_CS_HANDOVER (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_ADMINISTRATIVE (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_BAD_ANSWER (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_LINK_BROKEN (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_LOGOUT (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_SERVICE_NOT_PROVIDED (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_SESSION_TIMEOUT (times)","Number of ABCF STA Timeout Times (times)","Number of ASA Messages Sent by A-BCF (times)","Number of ASR Messages Received by A-BCF (times)","Number of Negative AAA Messages Received by A-BCF (times)","Number of Positive AAA Messages Received by A-BCF (times)","Number of RAA Messages Sent by A-BCF (times)","Number of RAR Messages Received by A-BCF (times)","Number of STA Messages Received by A-BCF (times)","Number of STR Messages Sent by A-BCF (times)"
02/03/2019 04:15:00,15,"mnch4imsbc007","Entity name=ABCF",99.338,6345,6346,0,0,0,0,0,0,41,0,0,0,3,61,7,1,2,1,54,2,50,1,0,0,0,0,304,0,0,0,14,62,0,0,3666,0,0,0,0,0,0,0,0,0,0,0,0,1224,0,0,2839,346,0,0,366,366,41,6304,4181,4181,4416,4416
02/03/2019 04:30:00,15,"rn2imsbc031","Entity name=ABCF",99.493,5522,5524,0,0,0,0,0,1,25,0,0,0,4,29,10,1,1,0,31,3,21,2,0,0,0,0,284,0,0,0,11,41,0,0,3404,0,0,0,0,0,0,0,0,0,0,0,0,1216,0,0,2350,252,0,0,325,325,26,5496,3706,3706,3822,3823
02/03/2019 04:30:00,15,"ofbh1imsbc007","Entity name=ABCF",99.394,4123,4123,0,0,0,0,0,1,24,0,0,0,2,25,3,1,2,0,23,1,21,1,0,0,0,0,184,0,0,0,14,26,0,0,2357,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,1893,169,0,0,210,210,25,4098,2748,2748,2871,2871
02/03/2019 04:30:00,15,"lpzg1imsbc007","Entity name=ABCF",99.746,3547,3550,0,0,0,0,0,0,6,0,0,0,0,18,1,0,0,0,16,0,15,0,0,0,0,0,136,0,0,0,3,17,0,0,1974,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,1680,129,0,0,153,153,6,3541,2456,2456,2487,2487
02/03/2019 04:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.565,6439,6441,0,0,0,0,0,1,25,0,0,0,1,53,5,1,2,2,50,0,49,0,0,0,0,0,296,0,0,0,7,56,0,0,3615,0,0,0,0,0,0,0,0,0,0,0,0,1408,0,0,2773,278,0,0,352,352,26,6413,4114,4114,4463,4463
02/03/2019 04:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.332,5977,5984,0,0,0,0,0,2,31,0,0,0,1,38,6,0,4,1,38,1,33,3,0,0,0,0,290,0,0,0,7,44,0,0,3402,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0,2665,288,0,0,334,334,33,5944,3921,3921,4166,4166
02/03/2019 04:45:00,15,"rn2imsbc031","Entity name=ABCF",99.532,5338,5337,0,0,0,0,0,0,26,0,0,0,3,23,9,0,2,0,23,3,12,4,0,0,0,0,300,0,0,0,13,33,0,0,3283,0,0,0,0,0,0,0,0,0,0,0,0,1052,0,0,2406,257,0,0,333,333,26,5312,3616,3616,3721,3720
02/03/2019 04:45:00,15,"ofbh1imsbc007","Entity name=ABCF",99.505,3835,3835,0,0,0,0,0,0,19,0,0,0,1,21,4,0,0,0,21,1,18,2,0,0,0,0,176,0,0,0,4,25,0,0,2256,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,1763,135,0,0,201,201,19,3816,2546,2546,2663,2664
02/03/2019 04:45:00,15,"lpzg1imsbc007","Entity name=ABCF",99.885,3462,3464,0,0,0,0,0,0,2,0,0,0,0,18,0,0,0,0,18,0,18,0,0,0,0,0,145,0,0,0,3,18,0,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,1668,138,0,0,163,163,2,3460,2380,2380,2449,2449
02/03/2019 04:45:00,15,"hmbg6imsbc007","Entity name=ABCF",99.652,6027,6028,0,0,0,0,0,1,19,0,0,0,3,25,6,2,3,1,23,1,22,0,0,0,0,0,260,0,0,0,2,30,0,0,3393,0,0,0,0,0,0,0,0,0,0,0,0,1229,0,1,2723,251,0,0,290,290,20,6007,3938,3938,4204,4205
02/03/2019 04:45:00,15,"mnch4imsbc007","Entity name=ABCF",99.367,6003,6004,0,0,0,0,0,1,36,0,0,0,5,50,9,4,2,0,45,1,43,0,0,0,0,0,231,0,0,0,6,55,0,0,3390,0,0,0,0,0,0,0,0,0,0,0,0,1238,0,0,2658,314,0,0,286,286,37,5966,3915,3915,4213,4213
02/03/2019 05:00:00,15,"rn2imsbc031","Entity name=ABCF",99.335,5267,5267,0,0,0,0,0,0,35,0,0,0,2,17,5,0,1,0,17,2,12,1,0,0,0,0,282,0,0,0,9,22,0,0,3192,0,0,0,0,0,0,0,0,0,0,0,0,1116,0,0,2316,245,0,0,304,304,35,5232,3577,3577,3681,3682
02/03/2019 05:00:00,15,"ofbh1imsbc007","Entity name=ABCF",99.594,3941,3942,0,0,0,0,0,0,15,0,0,0,2,29,10,0,6,0,26,2,18,5,0,0,0,0,199,0,0,0,14,36,0,0,2323,0,0,0,0,0,0,0,0,0,0,0,0,804,0,0,1742,192,0,0,235,235,15,3926,2593,2593,2743,2742
02/03/2019 05:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.655,3480,3479,0,0,0,0,0,0,13,0,0,0,1,18,2,0,1,0,17,1,16,0,0,0,0,0,126,0,0,0,0,19,0,0,1898,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,1709,114,0,0,145,145,13,3467,2414,2414,2465,2465
02/03/2019 05:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.726,5845,5847,0,0,0,0,0,1,13,0,0,0,0,45,5,0,4,0,42,0,40,2,0,0,0,0,256,0,0,0,10,48,0,0,3259,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,0,2637,224,0,0,304,304,14,5831,3799,3799,4089,4089
02/03/2019 05:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.572,5841,5842,0,0,0,0,0,0,24,0,0,0,3,32,5,1,3,1,33,2,28,2,0,0,0,0,250,0,0,0,9,38,0,0,3235,0,0,0,0,0,0,0,0,0,0,0,0,1064,0,0,2629,305,0,0,288,288,24,5817,3669,3669,4003,4003
02/03/2019 05:15:00,15,"rn2imsbc031","Entity name=ABCF",99.279,4991,4992,0,0,0,0,0,1,34,0,0,0,6,22,8,2,1,0,25,4,16,2,0,0,0,0,241,0,0,0,10,35,0,0,3014,0,0,0,0,0,0,0,0,0,0,0,0,1061,0,1,2169,195,0,0,276,276,35,4956,3384,3384,3430,3431
02/03/2019 05:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.669,3925,3925,0,0,0,0,0,0,13,0,0,0,0,27,4,0,2,1,22,0,21,1,0,0,0,0,170,0,0,0,5,26,0,0,2237,0,0,0,0,0,0,0,0,0,0,0,0,771,0,0,1694,188,0,0,196,196,13,3912,2559,2559,2655,2655
02/03/2019 05:15:00,15,"lpzg1imsbc007","Entity name=ABCF",99.438,3203,3203,0,0,0,0,0,2,16,0,0,0,0,16,1,0,1,0,15,0,15,0,0,0,0,0,112,0,0,0,4,16,0,0,1820,0,0,0,0,0,0,0,0,0,0,0,0,676,3,0,1416,130,0,0,128,128,18,3185,2174,2174,2229,2229
02/03/2019 05:15:00,15,"hmbg6imsbc007","Entity name=ABCF",99.608,5105,5104,0,0,0,0,0,2,19,0,0,0,0,25,1,0,1,0,24,0,23,1,1,0,0,1,222,0,0,0,7,26,0,0,2815,0,0,0,0,0,0,0,0,0,0,0,0,1064,0,0,2276,208,0,0,248,248,21,5084,3307,3307,3552,3552
02/03/2019 05:15:00,15,"mnch4imsbc007","Entity name=ABCF",99.216,5484,5484,0,0,0,0,0,0,43,0,0,0,1,30,8,0,2,2,29,1,24,1,0,0,0,0,241,0,0,0,11,37,0,0,3123,0,0,0,0,0,0,0,0,0,0,0,0,1090,0,0,2338,270,0,0,278,278,43,5441,3452,3452,3704,3704
02/03/2019 05:30:00,15,"rn2imsbc031","Entity name=ABCF",99.298,4983,4984,0,0,0,0,0,0,34,0,0,0,3,38,11,0,3,2,41,3,31,2,0,0,0,0,261,0,0,0,12,52,0,0,2963,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,2263,213,0,0,313,313,34,4949,3388,3388,3475,3476
02/03/2019 05:30:00,15,"ofbh1imsbc007","Entity name=ABCF",99.621,3165,3165,0,0,0,0,0,0,12,0,0,0,1,11,4,0,0,0,14,1,7,5,0,0,0,0,159,0,0,0,13,18,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,1499,132,0,0,177,177,12,3153,2075,2075,2204,2204
02/03/2019 05:30:00,15,"lpzg1imsbc007","Entity name=ABCF",99.691,3231,3232,0,0,0,0,0,1,8,0,0,0,0,25,2,0,0,2,25,0,25,0,0,0,0,0,126,0,0,0,5,27,0,0,1753,0,0,0,0,0,0,0,0,0,0,0,0,613,0,0,1497,122,0,0,153,153,9,3222,2190,2190,2235,2235
02/03/2019 05:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.389,4583,4583,0,0,0,0,0,0,28,0,0,0,1,25,2,0,2,0,23,1,22,0,0,0,0,0,196,0,0,0,5,26,0,0,2544,0,0,0,0,0,0,0,0,0,0,0,0,937,6,0,2101,173,0,0,222,222,28,4555,3003,3003,3221,3221
02/03/2019 05:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.348,5056,5060,0,0,0,0,0,1,28,0,0,0,3,27,6,2,0,1,28,1,25,2,0,0,0,0,220,0,0,0,10,35,0,0,2848,0,0,0,0,0,0,0,0,0,0,0,0,908,0,0,2231,264,0,0,255,255,29,5027,3244,3244,3409,3409
02/03/2019 05:45:00,15,"rn2imsbc031","Entity name=ABCF",99.662,4433,4432,0,0,0,0,0,0,15,0,0,0,2,15,4,1,0,0,10,1,7,1,0,0,0,0,223,0,0,0,8,14,0,0,2673,0,0,0,0,0,0,0,0,0,0,0,0,879,0,0,2005,154,0,0,237,237,16,4417,2978,2978,3039,3040
02/03/2019 05:45:00,15,"ofbh1imsbc007","Entity name=ABCF",99.774,3103,3103,0,0,0,0,0,0,7,0,0,0,1,29,6,1,1,1,33,0,28,1,0,0,0,0,149,0,0,0,3,39,0,0,1727,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,1521,119,0,0,188,188,7,3096,2057,2057,2189,2189
02/03/2019 05:45:00,15,"lpzg1imsbc007","Entity name=ABCF",99.901,3045,3045,0,0,0,0,0,0,3,0,0,0,0,7,1,0,0,0,7,0,7,0,0,0,0,0,123,0,0,0,2,8,0,0,1652,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,1414,121,0,0,131,131,3,3042,2092,2092,2118,2118
02/03/2019 05:45:00,15,"hmbg6imsbc007","Entity name=ABCF",99.549,4433,4435,0,0,0,0,0,1,17,0,0,0,2,14,3,1,0,0,14,1,13,0,0,0,0,0,221,0,0,0,4,17,0,0,2476,0,0,0,0,0,0,0,0,0,0,0,0,899,0,0,1944,196,0,0,238,238,18,4415,2850,2850,3043,3043
02/03/2019 05:45:00,15,"mnch4imsbc007","Entity name=ABCF",99.414,4609,4610,0,0,0,0,0,0,26,0,0,0,1,25,4,1,1,2,24,0,23,0,0,0,0,0,227,0,0,0,6,29,0,0,2544,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,2127,223,0,0,256,256,26,4583,2932,2932,3169,3169
02/03/2019 06:00:00,15,"rn2imsbc031","Entity name=ABCF",99.429,4205,4205,0,0,0,0,0,1,23,0,0,0,2,21,4,0,2,1,21,2,17,2,0,0,0,0,201,0,0,0,7,25,0,0,2508,0,0,0,0,0,0,0,0,0,0,0,0,826,0,0,1911,173,0,0,226,226,24,4181,2835,2835,2912,2912
02/03/2019 06:00:00,15,"ofbh1imsbc007","Entity name=ABCF",99.192,3216,3217,0,0,0,0,0,0,25,0,0,0,1,20,6,0,6,0,14,1,11,0,0,0,0,0,145,0,0,0,4,20,0,0,1743,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,1525,119,0,0,165,165,25,3191,2099,2099,2251,2251
02/03/2019 06:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.195,3352,3353,0,0,0,0,0,0,26,0,0,0,1,24,1,0,0,1,24,1,23,0,0,0,0,0,146,0,0,0,6,25,0,0,1834,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,1521,151,0,0,171,171,26,3326,2272,2272,2310,2310
02/03/2019 06:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.687,4470,4472,0,0,0,0,0,1,11,0,0,0,1,33,2,1,1,0,31,0,30,1,0,0,0,0,227,0,0,0,5,34,0,0,2459,0,0,0,0,0,0,0,0,0,0,0,0,933,0,0,2000,175,0,0,261,261,12,4458,2870,2870,3110,3110
02/03/2019 06:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.686,4460,4462,0,0,0,0,0,1,11,0,0,0,0,30,1,0,1,0,28,0,27,1,0,0,0,0,197,0,0,0,2,29,0,0,2410,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,2050,222,0,0,226,226,12,4448,2847,2847,3065,3065
02/03/2019 06:15:00,15,"rn2imsbc031","Entity name=ABCF",99.55,4447,4447,0,0,0,0,0,2,18,0,0,0,1,22,7,1,3,0,16,0,13,1,0,0,0,0,206,0,0,0,7,23,0,0,2452,0,0,0,0,0,0,0,0,0,0,0,0,767,0,0,2162,152,0,0,229,229,20,4427,3042,3042,3084,3085
02/03/2019 06:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.578,3083,3083,0,0,0,0,0,1,12,0,0,0,1,22,1,1,0,0,23,0,21,1,0,0,0,0,131,0,0,0,7,24,0,0,1585,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,1552,88,0,0,155,155,13,3070,2041,2041,2151,2151
02/03/2019 06:15:00,15,"lpzg1imsbc007","Entity name=ABCF",99.126,3202,3203,0,0,0,0,0,2,25,0,0,0,0,15,1,0,1,0,14,0,14,0,0,0,0,0,145,0,0,0,1,15,0,0,1598,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,1584,108,0,0,160,160,27,3175,2202,2202,2253,2253
02/03/2019 06:15:00,15,"hmbg6imsbc007","Entity name=ABCF",99.73,4078,4079,0,0,0,0,0,0,10,0,0,0,0,20,3,0,2,1,19,0,18,1,0,0,0,0,201,0,0,0,5,22,0,0,2249,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,1804,170,0,0,223,223,10,4068,2624,2624,2813,2813
02/03/2019 06:15:00,15,"mnch4imsbc007","Entity name=ABCF",99.709,4119,4120,0,0,0,0,0,1,10,0,0,0,0,28,6,0,1,2,28,0,25,1,0,0,0,0,207,0,0,0,8,34,0,0,2192,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,1925,176,0,0,241,241,11,4108,2623,2623,2806,2807
02/03/2019 06:30:00,15,"rn2imsbc031","Entity name=ABCF",99.633,4083,4084,0,0,0,0,0,0,14,0,0,0,3,10,8,2,3,2,11,1,7,1,0,0,0,0,223,0,0,0,7,19,0,0,2273,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0,1898,146,0,0,242,242,14,4069,2754,2754,2801,2801
02/03/2019 06:30:00,15,"ofbh1imsbc007","Entity name=ABCF",99.814,2694,2694,0,0,0,0,0,0,5,0,0,0,2,18,7,1,3,2,15,1,14,0,1,0,0,1,113,0,0,0,10,24,0,0,1431,0,0,0,0,0,0,0,0,0,0,0,0,512,0,1,1288,88,0,0,137,137,5,2689,1773,1773,1891,1892
02/03/2019 06:30:00,15,"lpzg1imsbc007","Entity name=ABCF",99.632,3261,3264,0,0,0,0,0,0,9,0,0,0,0,15,3,0,1,1,14,0,13,1,0,0,0,0,152,0,0,0,3,17,0,0,1682,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,1625,124,0,0,169,169,9,3252,2248,2248,2298,2298
02/03/2019 06:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.177,3766,3767,0,0,0,0,0,0,30,0,0,0,0,19,3,0,2,0,16,0,15,1,0,0,0,0,184,0,0,0,4,19,0,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,715,0,0,1701,169,0,0,203,203,30,3736,2368,2368,2588,2588
02/03/2019 06:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.263,4205,4206,0,0,0,0,0,0,30,0,0,0,0,23,3,0,0,0,22,0,20,2,0,0,0,0,199,0,0,0,7,25,0,0,2246,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,2051,188,0,0,224,224,30,4175,2730,2730,2928,2928
02/03/2019 06:45:00,15,"rn2imsbc031","Entity name=ABCF",99.46,4073,4072,0,0,0,0,0,1,22,0,0,0,2,16,2,0,0,0,17,2,12,1,0,0,0,0,199,0,0,0,7,19,0,0,2347,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0,1938,149,0,0,218,218,23,4050,2787,2787,2844,2844
02/03/2019 06:45:00,15,"ofbh1imsbc007","Entity name=ABCF",99.644,2810,2810,0,0,0,0,0,0,10,0,0,0,0,7,3,0,1,1,6,0,5,0,0,0,0,0,116,0,0,0,5,9,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,1368,106,0,0,125,125,10,2800,1871,1871,1970,1970
02/03/2019 06:45:00,15,"lpzg1imsbc007","Entity name=ABCF",100,3494,3491,0,0,0,0,0,0,3,0,0,0,1,12,2,1,1,0,11,0,11,0,0,0,0,0,179,0,0,0,3,13,0,0,1755,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,1788,113,0,0,192,192,3,3491,2457,2457,2450,2450
02/03/2019 06:45:00,15,"hmbg6imsbc007","Entity name=ABCF",99.617,4178,4179,0,0,0,0,0,2,13,0,0,0,1,17,5,0,1,3,17,1,16,0,0,0,0,0,219,0,0,0,8,24,0,0,2128,0,0,0,0,0,0,0,0,0,0,0,0,729,0,1,2045,164,0,0,243,243,15,4163,2702,2702,2943,2944
02/03/2019 06:45:00,15,"mnch4imsbc007","Entity name=ABCF",99.696,4605,4604,0,0,0,0,0,0,15,0,0,0,2,28,7,1,3,1,27,1,21,4,0,0,0,0,244,0,0,0,8,34,0,0,2459,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,2206,197,0,0,278,278,15,4590,2943,2943,3156,3156
02/03/2019 07:00:00,15,"rn2imsbc031","Entity name=ABCF",99.754,4465,4465,0,0,0,0,0,1,10,0,0,0,0,19,2,0,0,0,21,0,15,3,0,0,0,0,236,0,0,0,12,23,0,0,2542,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,2094,173,0,0,259,259,11,4454,3016,3016,3054,3054
02/03/2019 07:00:00,15,"ofbh1imsbc007","Entity name=ABCF",99.702,3358,3358,0,0,0,0,0,0,10,0,0,0,1,12,1,0,0,0,13,1,10,1,0,0,0,0,173,0,0,0,8,15,0,0,1643,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,1734,102,0,0,188,188,10,3348,2245,2245,2359,2359
02/03/2019 07:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.78,4098,4098,0,0,0,0,0,0,9,0,0,0,0,19,2,0,0,1,17,0,17,0,0,0,0,0,200,0,0,0,4,19,0,0,2031,0,0,0,0,0,0,0,0,0,0,0,0,629,0,0,2107,140,0,0,219,219,9,4089,2861,2861,2877,2878
02/03/2019 07:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.606,4573,4574,0,0,0,0,0,2,15,0,0,0,0,21,2,0,1,0,18,0,17,0,0,0,0,0,236,0,0,0,4,20,0,0,2276,0,0,0,0,0,0,0,0,0,0,0,0,814,0,0,2279,166,0,0,256,256,17,4556,2922,2922,3262,3262
02/03/2019 07:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.641,5286,5287,0,0,0,0,0,1,17,0,0,0,2,23,10,0,6,4,18,2,15,0,0,0,0,0,252,0,0,0,14,28,0,0,2703,0,0,0,0,0,0,0,0,0,0,0,0,831,0,0,2585,197,0,0,280,280,18,5268,3440,3440,3622,3622
02/03/2019 07:15:00,15,"rn2imsbc031","Entity name=ABCF",99.751,4811,4812,0,0,0,0,0,1,10,0,0,0,1,16,7,1,4,0,10,0,7,2,0,0,0,0,240,0,0,0,11,19,0,0,2561,0,0,0,0,0,0,0,0,0,0,0,0,841,1,1,2361,144,0,0,259,259,11,4800,3306,3306,3352,3353
02/03/2019 07:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.627,3486,3486,0,0,0,0,0,0,13,0,0,0,1,13,7,0,2,0,11,1,10,0,0,0,0,0,189,0,0,0,1,18,0,0,1741,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,1781,144,0,0,207,207,13,3473,2320,2320,2471,2471
02/03/2019 07:15:00,15,"lpzg1imsbc007","Entity name=ABCF",99.809,4722,4722,0,0,0,0,0,2,7,0,0,0,0,17,1,0,0,0,18,0,17,0,0,0,0,0,259,0,0,0,4,19,0,0,2341,0,0,0,0,0,0,0,0,0,0,0,0,689,0,0,2414,174,0,0,278,278,9,4713,3283,3283,3281,3281
02/03/2019 07:15:00,15,"hmbg6imsbc007","Entity name=ABCF",99.703,5051,5055,0,0,0,0,0,0,11,0,0,0,1,25,6,1,3,0,19,0,19,0,0,0,0,0,257,0,0,0,1,27,0,0,2429,0,0,0,0,0,0,0,0,0,0,0,0,918,0,2,2417,188,0,0,284,284,11,5040,3193,3193,3524,3526
02/03/2019 07:15:00,15,"mnch4imsbc007","Entity name=ABCF",99.698,5968,5969,0,0,0,0,0,3,14,0,0,0,1,31,3,1,0,1,31,0,30,1,0,0,0,0,302,0,0,0,12,35,0,0,2877,0,0,0,0,0,0,0,0,0,0,0,0,925,0,1,3056,199,0,0,337,337,17,5951,3902,3902,4188,4190
02/03/2019 07:30:00,15,"rn2imsbc031","Entity name=ABCF",99.689,5467,5467,0,0,0,0,0,1,16,0,0,0,3,14,12,1,0,0,18,2,11,4,0,0,0,0,308,0,0,0,11,30,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,2638,199,0,0,338,338,17,5450,3727,3727,3740,3740
02/03/2019 07:30:00,15,"ofbh1imsbc007","Entity name=ABCF",99.689,3859,3860,0,0,0,0,0,0,11,0,0,0,2,14,5,0,3,0,14,2,9,1,0,0,0,0,232,0,0,1,6,19,0,0,1988,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,1943,122,0,0,251,251,11,3848,2588,2588,2702,2702
02/03/2019 07:30:00,15,"lpzg1imsbc007","Entity name=ABCF",99.732,5981,5981,0,0,0,0,0,0,16,0,0,0,3,15,8,3,2,2,13,0,12,1,0,0,0,0,314,0,0,0,7,21,0,0,2939,0,0,0,0,0,0,0,0,0,0,0,0,878,0,0,3149,164,0,0,335,335,16,5965,4217,4217,4194,4194
02/03/2019 07:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.648,5678,5679,0,0,0,0,0,1,18,0,0,0,0,19,6,0,4,1,15,0,14,1,0,0,0,0,299,0,0,1,6,22,0,0,2785,0,0,0,0,0,0,0,0,0,0,0,0,866,0,0,2917,197,0,0,321,321,19,5659,3645,3645,3982,3983
02/03/2019 07:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.265,7215,7215,0,0,0,0,0,2,51,0,0,0,1,46,12,0,7,1,37,1,32,2,0,0,0,0,401,0,0,0,11,50,0,0,3626,0,0,0,0,0,0,0,0,0,0,0,0,1126,0,0,3557,246,0,0,451,451,53,7162,4605,4605,4937,4937
