"Result  :  Query Result"
"Save Time: 03/01/2019 13:33:24"

"User Name:xli"

"Total 13,675   Records"

"Start Time","Period","NE Name","ABCF","Number of Generated 300 Multiple Choices (times)","Number of Generated 301 Moved Permanently (times)","Number of Generated 302 Moved Temporarily (times)","Number of Generated 305 Use Proxy (times)","Number of Generated 380 Alternative Service (times)","Number of Generated 400 Bad Request (times)","Number of Generated 401 Unauthorized (times)","Number of Generated 402 Payment Required (times)","Number of Generated 403 Forbidden (times)","Number of Generated 404 Not Found (times)","Number of Generated 405 Method Not Allowed (times)","Number of Generated 406 Not Acceptable (times)","Number of Generated 408 Request Timeout (times)","Number of Generated 410 Gone (times)","Number of Generated 412 Precondition Failed (times)","Number of Generated 413 Request Entity Too Large (times)","Number of Generated 414 Request-URI Too Large (times)","Number of Generated 415 Unsupported Media Type (times)","Number of Generated 416 Unsupported URI Scheme (times)","Number of Generated 420 Bad Extension (times)","Number of Generated 421 Extension Required (times)","Number of Generated 422 Session Interval Too Small (times)","Number of Generated 423 Interval Too Brief (times)","Number of Generated 429 Provide Referrer Identity (times)","Number of Generated 433 Anonymity Disallowed (times)","Number of Generated 480 Temporarily Unavailable (times)","Number of Generated 481 Call/Transaction Does Not Exist (times)","Number of Generated 482 Loop Detected (times)","Number of Generated 483 Too Many Hops (times)","Number of Generated 484 Address Incomplete (times)","Number of Generated 485 Ambiguous (times)","Number of Generated 486 Busy Here (times)","Number of Generated 487 Request Terminated (times)","Number of Generated 488 Not Acceptable Here (times)","Number of Generated 489 Bad Event (times)","Number of Generated 491 Request Pending (times)","Number of Generated 493 Undecipherable (times)","Number of Generated 494 Security Agreement Required (times)","Number of Generated 500 Server Internal Error (times)","Number of Generated 501 Not Implemented (times)","Number of Generated 502 Bad Gateway (times)","Number of Generated 503 Service Unavailable (times)","Number of Generated 504 Server Time-out (times)","Number of Generated 505 Version Not Supported (times)","Number of Generated 513 Message Too Large (times)","Number of Generated 533 Service Lost (times)","Number of Generated 580 Precondition Failure (times)","Number of Generated 600 Busy Everywhere (times)","Number of Generated 603 Decline (times)","Number of Generated 604 Does not exist anywhere (times)","Number of Generated 606 Not Acceptable (times)","Number of Generated Other 3xx for INVITE (times)","Number of Generated Other 4xx for INVITE (times)","Number of Generated Other 5xx for INVITE (times)","Number of Generated Other 6xx for INVITE (times)"
02/12/2019 16:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,1,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,46,0,0,0,0,0,26,0,0,44,0,0,0,0,0,0,0,0,1,0,0,0,0
02/12/2019 16:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,6933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0,0,0,0,58,0,0,0,0,0,23,0,0,41,0,0,0,0,0,0,0,0,7,0,0,0,0
02/12/2019 16:15:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,73883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,0,0,0,0,0,0,101,0,0,0,0,0,39,0,0,103,0,0,0,0,0,0,0,0,4,0,0,0,0
02/12/2019 16:30:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,9,0,0,0,1,17664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1171,0,0,0,0,0,0,157,0,0,0,0,0,58,0,0,138,0,0,0,0,0,0,0,0,15,0,0,0,0
02/12/2019 16:30:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,1,0,0,0,0,15668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,77,0,0,0,0,0,41,0,0,98,0,0,0,0,0,0,0,0,3,0,0,0,0
02/12/2019 16:30:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,56,0,0,0,0,0,38,0,0,51,0,0,0,0,0,0,0,0,4,0,0,0,0
02/12/2019 16:30:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,1,4748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,52,0,0,0,0,0,26,0,0,43,0,0,0,0,0,0,0,0,11,0,0,0,0
02/12/2019 16:30:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,1,66322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,88,0,0,0,0,0,36,0,0,88,0,0,0,0,0,0,0,0,11,0,0,0,0
02/12/2019 16:45:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,9,0,0,0,0,16196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,0,0,0,0,0,0,141,0,0,0,0,0,31,0,0,121,0,0,0,0,0,0,0,0,19,0,0,0,0
02/12/2019 16:45:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,3,0,0,0,0,15979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,0,0,0,0,0,0,79,0,0,0,0,0,26,0,0,85,0,0,0,0,0,0,0,0,6,0,0,0,0
02/12/2019 16:45:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,1,2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,59,0,0,0,0,0,39,0,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0
02/12/2019 16:45:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,4647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,62,0,0,0,0,0,28,0,0,58,0,0,0,0,0,0,0,0,23,0,0,0,0
02/12/2019 16:45:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,75865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,963,0,0,0,0,0,0,97,0,0,0,0,0,53,0,0,72,0,0,0,0,0,0,0,0,7,0,0,0,0
02/12/2019 17:00:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,10,0,0,0,0,18968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,0,0,0,0,0,0,145,0,0,0,0,0,39,0,0,148,0,0,0,0,0,0,0,0,14,0,0,0,0
02/12/2019 17:00:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,6,1,0,0,0,21503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,0,0,0,0,0,0,103,0,0,0,0,0,25,0,0,80,0,0,0,0,0,0,0,0,4,0,0,0,0
02/12/2019 17:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0,47,0,0,0,0,0,25,0,0,53,0,0,0,0,0,0,0,0,4,0,0,0,0
02/12/2019 17:00:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,12,0,0,0,0,3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,0,63,0,0,0,0,0,35,0,0,47,0,0,0,0,0,0,0,0,7,0,0,0,0
02/12/2019 17:00:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,1,72356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,0,0,0,0,0,0,85,0,0,0,0,0,42,0,0,91,0,0,0,0,0,0,0,0,11,0,0,0,0
02/12/2019 17:15:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,7,0,0,0,0,20942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,0,0,0,0,0,0,151,0,0,0,0,0,43,0,0,136,0,0,0,0,0,0,0,0,21,0,0,0,0
02/12/2019 17:15:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,20236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,0,0,0,0,0,0,97,0,0,0,0,0,35,0,0,97,0,0,0,0,0,0,0,0,3,0,0,0,0
02/12/2019 17:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,45,0,0,0,0,0,22,0,0,44,0,0,0,0,0,0,0,0,10,0,0,0,0
02/12/2019 17:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,5159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,0,0,0,0,0,57,0,0,0,0,0,35,0,0,50,0,0,0,0,0,0,0,0,8,0,0,0,0
02/12/2019 17:15:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,81008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,0,0,0,0,0,0,94,0,0,0,0,0,43,0,0,95,0,0,0,0,0,0,0,0,5,0,0,0,0
02/12/2019 17:30:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,5,0,0,0,0,20864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,0,0,0,0,0,158,0,0,0,0,0,44,0,0,128,0,0,0,0,0,0,0,0,15,0,0,0,0
02/12/2019 17:30:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,3,0,0,0,0,17858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0,0,0,0,0,0,105,0,0,0,0,0,27,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2019 17:30:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,56,0,0,0,0,0,24,0,0,30,0,0,0,0,0,0,0,0,3,0,0,0,0
02/12/2019 17:30:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,83,0,0,0,0,0,25,0,0,41,0,0,0,0,0,0,0,0,3,0,0,0,0
02/12/2019 17:30:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,68747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144,0,0,0,0,0,0,100,0,0,0,0,0,50,0,0,90,0,0,0,0,0,0,0,0,9,0,0,0,0
02/12/2019 17:45:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,8,0,0,0,1,15554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,167,0,0,0,0,0,35,0,0,135,0,0,0,0,0,0,0,0,17,0,0,0,0
02/12/2019 17:45:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,20230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0,0,0,92,0,0,0,0,0,28,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2019 17:45:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,48,0,0,0,0,0,24,0,0,43,0,0,0,0,0,0,0,0,5,0,0,0,0
02/12/2019 17:45:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,0,4502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,48,0,0,0,0,0,35,0,0,47,0,0,0,0,0,0,0,0,6,0,0,0,0
02/12/2019 17:45:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,14,0,0,0,2,63803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,93,0,0,0,0,0,39,0,0,101,0,0,0,0,0,0,0,0,14,0,0,0,0
02/12/2019 18:00:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,8,0,0,0,0,21316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,0,0,0,0,0,0,153,0,0,0,0,0,29,0,0,133,0,0,0,0,0,0,0,0,10,0,0,0,0
02/12/2019 18:00:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,18580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,1,0,0,0,0,0,87,0,0,0,0,0,24,0,0,78,0,0,0,0,0,0,0,0,2,0,0,0,0
02/12/2019 18:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,0,3146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,50,0,0,0,0,0,38,0,0,29,0,0,0,0,0,0,0,0,4,0,0,0,0
02/12/2019 18:00:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,4311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,1,64,0,0,0,0,0,32,0,0,44,0,0,0,0,0,0,0,0,6,0,0,0,0
02/12/2019 18:00:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,12,0,0,0,0,61141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,0,0,0,0,0,0,94,0,0,0,0,0,22,0,0,81,0,0,0,0,0,0,0,0,2,0,0,0,0
02/12/2019 18:15:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,9,0,0,0,1,20620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,1,136,0,0,0,0,0,39,0,0,131,0,0,0,0,0,0,0,0,13,0,0,0,0
02/12/2019 18:15:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,18608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,99,0,0,0,0,0,19,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2019 18:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,0,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,34,0,0,0,0,0,35,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2019 18:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,3954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,62,0,0,0,0,0,14,0,0,36,0,0,0,0,0,0,0,0,10,0,0,0,0
02/12/2019 18:15:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,11,0,0,0,0,57886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,0,0,0,0,0,84,0,0,0,0,0,43,0,0,70,0,0,0,0,0,0,0,0,4,0,0,0,0
02/12/2019 18:30:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,6,0,0,0,0,22997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,0,0,0,0,0,1,136,0,0,0,0,0,36,0,0,104,0,0,0,0,0,0,0,0,4,0,0,0,0
02/12/2019 18:30:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,12048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,0,0,92,0,0,0,0,0,26,0,0,93,0,0,0,0,0,0,0,0,1,0,0,0,0
02/12/2019 18:30:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,17,0,0,0,0,2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,28,0,0,0,0,0,16,0,0,23,0,0,0,0,0,0,0,0,6,0,0,0,0
02/12/2019 18:30:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,12,0,0,0,0,3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,50,0,0,0,0,0,22,0,0,51,0,0,0,0,0,0,0,0,3,0,0,0,0
02/12/2019 18:30:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,11,0,0,0,2,49581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0,0,89,0,0,0,0,0,26,0,0,88,0,0,0,0,0,0,0,0,5,0,0,0,0
02/12/2019 18:45:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,7,0,0,0,0,15649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,0,0,0,0,123,0,0,0,0,0,18,0,0,114,0,0,0,0,0,0,0,0,4,0,0,0,0
02/12/2019 18:45:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,8824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,76,0,0,0,0,0,21,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2019 18:45:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,0,2254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,43,0,0,0,0,0,23,0,0,25,0,0,0,0,0,0,0,0,4,0,0,0,0
02/12/2019 18:45:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,1,3716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,42,0,0,0,0,0,24,0,0,33,0,0,0,0,0,0,0,0,3,0,0,0,0
02/12/2019 18:45:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,47621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,82,0,0,0,0,0,19,0,0,66,0,0,0,0,0,0,0,0,6,0,0,0,0
02/12/2019 19:00:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,4,0,0,0,0,19014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1038,0,0,0,0,0,0,126,0,0,0,0,0,24,0,0,88,0,0,0,0,0,0,0,0,11,0,0,0,0
02/12/2019 19:00:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,2,0,0,0,0,8912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,68,0,0,0,0,0,18,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2019 19:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,11,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,33,0,0,0,0,0,15,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0
02/12/2019 19:00:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,0,3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,48,0,0,0,0,0,27,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0
02/12/2019 19:00:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,45093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,64,0,0,0,0,0,16,0,0,77,0,0,0,0,0,0,0,0,6,0,0,0,0
02/12/2019 19:15:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,6,0,0,0,0,12799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,0,0,97,0,0,0,0,0,18,0,0,77,0,0,0,0,0,0,0,0,8,0,0,0,0
02/12/2019 19:15:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,12253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,0,0,0,0,0,0,69,0,0,0,0,0,19,0,0,54,0,0,0,0,0,0,0,0,2,0,0,0,0
02/12/2019 19:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,32,0,0,0,0,0,19,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0
02/12/2019 19:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,3443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,1,39,0,0,0,0,0,28,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0
02/12/2019 19:15:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,32304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,56,0,0,0,0,0,23,0,0,59,0,0,0,0,0,0,0,0,2,0,0,0,0
02/12/2019 19:30:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,6,0,0,0,0,10317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,1,0,0,0,0,0,80,0,0,0,0,0,17,0,0,68,0,0,0,0,0,0,0,0,6,0,0,0,0
02/12/2019 19:30:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,15393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,71,0,0,0,0,0,16,0,0,44,0,0,0,0,0,0,0,0,2,0,0,0,0
02/12/2019 19:30:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,0,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,30,0,0,0,0,0,15,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0
02/12/2019 19:30:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,42,0,0,0,0,0,22,0,0,29,0,0,0,0,0,0,0,0,4,0,0,0,0
02/12/2019 19:30:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,0,34204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,63,0,0,0,0,0,17,0,0,59,0,0,0,0,0,0,0,0,4,0,0,0,0
02/12/2019 19:45:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,8,0,0,0,0,11207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,124,0,0,0,0,0,14,0,0,64,0,0,0,0,0,0,0,0,2,0,0,0,0
02/12/2019 19:45:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,10326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,70,0,0,0,0,0,17,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2019 19:45:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,13,0,0,0,0,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,20,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0
02/12/2019 19:45:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,0,1902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,39,0,0,0,0,0,12,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0
02/12/2019 19:45:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,34788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,52,0,0,0,0,0,20,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2019 20:00:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,9,0,0,0,0,11820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,97,0,0,0,0,0,29,0,0,66,0,0,0,0,0,0,0,0,5,0,0,0,0
02/12/2019 20:00:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,8725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,57,0,0,0,0,0,11,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2019 20:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,31,0,0,0,0,0,18,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0
02/12/2019 20:00:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,1891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,41,0,0,0,0,0,25,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0
02/12/2019 20:00:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,28315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,45,0,0,0,0,0,26,0,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0
02/12/2019 20:15:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,4,0,0,0,0,10615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,79,0,0,0,0,0,23,0,0,61,0,0,0,0,0,0,0,0,4,0,0,0,0
02/12/2019 20:15:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,11,0,0,0,0,4219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,66,0,0,0,0,0,13,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2019 20:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,18,0,0,0,0,0,13,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,0
02/12/2019 20:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,27,0,0,0,0,0,13,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0
02/12/2019 20:15:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,29634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,37,0,0,0,0,0,20,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2019 20:30:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,12,0,0,0,0,10037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,76,0,0,0,0,0,19,0,0,41,0,0,0,0,0,0,0,0,1,0,0,0,0
02/12/2019 20:30:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,0,5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,55,0,0,0,0,0,21,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2019 20:30:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,24,0,0,0,0,0,27,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
